"mine_basin","HYBAS_ID","distance","downstream"
1122205850,1121440210,52506.6804124088,1
1122205850,1121441110,57412.2402253676,1
1122205850,1121442450,67047.5203801469,1
1122205850,1121443680,75317.238345679,1
1121434750,1121435000,12431.8298142565,1
1121434750,1121434810,26702.2746422066,1
1121434750,1121436000,32277.3175649987,1
1121434750,1122205540,43854.6290796687,1
1121434750,1121437580,46330.961111925,1
1121434750,1121438640,54244.220147705,1
1121434750,1121440210,64211.5180284716,1
1121434750,1121441110,70619.2896415687,1
1121434750,1121442450,81730.79641265,1
1121434750,1121443680,88713.4414827002,1
1122215440,1121456820,11206.4292854925,1
1122215440,1121456380,17835.9749153334,1
1122215440,1121456100,20619.4264890027,1
1122215440,1121455640,25280.5851149979,1
1122215440,1121455230,31710.788927426,1
1122215440,1122213940,36143.3742985074,1
1122215440,1121454410,45881.7189980428,1
1122215440,1121453840,55958.1974673902,1
1122215440,1122213350,67007.6687034867,1
1122215440,1121454420,72274.9312363718,1
1121462510,1122216680,20307.0804506825,1
1121462510,1121460290,26212.0677590716,1
1121462510,1121459010,38398.2768621519,1
1121462510,1121458250,45892.0712326667,1
1121462510,1121457560,51857.6220606031,1
1121462510,1121456700,61713.0406180194,1
1121462510,1121455410,73619.5381130829,1
1121462510,1121454560,83386.9827524506,1
1121462510,1121454730,89945.9009797761,1
1121462510,1121454840,98382.6178232668,1
1121461070,1121459720,20907.1659189407,1
1121461070,1122215440,26720.775831115,1
1121461070,1121456820,37761.6138614145,1
1121461070,1121456380,43986.2410041089,1
1121461070,1121456100,46216.1705094331,1
1121461070,1121455640,51388.0602373799,1
1121461070,1121455230,58047.121182025,1
1121461070,1122213940,62845.5093925193,1
1121461070,1121454410,72601.739454632,1
1121461070,1121453840,82675.9569415875,1
1121464720,1121463660,12947.9659765719,1
1121464720,1121461160,32456.8425946769,1
1121464720,1121459720,47133.1147895131,1
1121464720,1122215440,55951.4125097915,1
1121464720,1121456820,67145.4323470048,1
1121464720,1121456380,73753.771677461,1
1121464720,1121456100,76316.2861949786,1
1121464720,1121455640,81209.2812454106,1
1121464720,1121455230,87655.3011913358,1
1121464720,1122213940,91070.5412729176,1
1121410230,1121412120,16864.5480217311,1
1121410230,1121414600,30500.3878946952,1
1121410230,1122195160,32530.9532070377,1
1121410230,1121415000,40047.3022378587,1
1121410230,1121415290,46371.6383571822,1
1121410230,1121417000,51370.267089485,1
1121410230,1121418700,59941.4766468164,1
1121410230,1121421010,73133.1793307538,1
1121410230,1121422580,83788.1845122546,1
1121410230,1122199810,93551.9900454145,1
1121464630,1121464530,11677.3375080402,1
1121464630,1121463660,17356.4376120464,1
1121464630,1121461160,36564.7395480066,1
1121464630,1121459720,51010.9407909941,1
1121464630,1122215440,59112.667100908,1
1121464630,1121456820,70307.7798397573,1
1121464630,1121456380,76748.3259734555,1
1121464630,1121456100,79115.1710121856,1
1121464630,1121455640,84189.7458369567,1
1121464630,1121455230,90766.2370389392,1
1121463930,1122218330,8089.64115522829,1
1121463930,1121464520,17622.3870653031,1
1121463930,1121464530,28097.9404694143,1
1121463930,1121463660,37133.7734255556,1
1121463930,1121461160,53891.926680319,1
1121463930,1121459720,66963.5843660551,1
1121463930,1122215440,72865.7056007567,1
1121463930,1121456820,83592.6735667877,1
1121463930,1121456380,89344.1456112562,1
1121463930,1121456100,91079.364015364,1
1121466380,1121466750,13228.0811147308,1
1121466380,1121465950,13850.5068837484,1
1121466380,1121464630,26258.3658975278,1
1121466380,1121464530,35980.9761498505,1
1121466380,1121463660,43492.77772842,1
1121466380,1121461160,62172.3231883111,1
1121466380,1121459720,76178.5972043943,1
1121466380,1122215440,83222.9235097308,1
1121466380,1121456820,94237.2370551504,1
1121466380,1121456380,100312.65561949,1
1121464180,1121463930,14930.8148879899,1
1121464180,1122218330,22869.732219412,1
1121464180,1121464520,31798.4069841551,1
1121464180,1121464530,42305.3881889628,1
1121464180,1121463660,50828.994461971,1
1121464180,1121461160,68431.4125559077,1
1121464180,1121459720,81762.6032259279,1
1121464180,1122215440,87794.9408076873,1
1121464180,1121456820,98519.3414144873,1
1121464180,1121456380,104244.822221594,1
1121472510,1121472090,9786.31715798969,1
1121472510,1122221240,18835.0341670518,1
1121472510,1121468130,35147.1243139254,1
1121472510,1121466390,52489.5150026679,1
1121472510,1122218680,65448.9395047657,1
1121472510,1121463670,74373.7476049439,1
1121472510,1121461160,86940.6201669669,1
1121472510,1121459720,101534.885316631,1
1121472510,1122215440,111062.724401152,1
1121472510,1121456820,122172.394299669,1
1122222330,1121472510,12509.9872158442,1
1122222330,1121472090,20023.8817750673,1
1122222330,1122221240,28147.3957968239,1
1122222330,1121468130,43769.9882296362,1
1122222330,1121466390,60735.8093926869,1
1122222330,1122218680,74568.5727958246,1
1122222330,1121463670,82380.4671505188,1
1122222330,1121461160,94618.2333143194,1
1122222330,1121459720,109317.18203431,1
1122222330,1122215440,118327.350756965,1
1121467930,1121465810,19552.1534816682,1
1121467930,1121465502,25808.0771648206,1
1121467930,1121465501,29987.9356907283,1
1121467930,1121465560,32527.3258773933,1
